pause_sec,log_pause,rms_before,rms_after,rms_ratio,energy_slope,rate_before,rate_after,rate_delta,vowel_energy_ratio,spectral_flux,pitch_mean,pitch_drop,voiced_fraction,y,source
0.0,-4.6051702,0.0011158201,0.0010646143,0.95410067,0.00043577063,0.0,0.0,0.0,0.3,0.00017175674,0.78,0.43,0.0,0,cv_550
0.0,-4.6051702,0.0007880841,0.071817786,91.12843,8.611475e-05,0.0,0.9,0.9,0.6,0.00011071484,0.53499997,-0.58,0.0,0,cv_550
0.0,-4.6051702,0.11607528,0.09961782,0.8582173,0.1441344,0.6,0.2,-0.40000004,0.4,0.019179633,0.745,0.5,0.6,0,cv_550
0.0,-4.6051702,0.04184941,0.044618744,1.0661736,0.087603405,0.35,0.9,0.54999995,0.1,0.008937996,0.3575,0.29500002,0.35,0,cv_550
0.0,-4.6051702,0.07072192,0.13602677,1.9234031,-0.009165778,0.35,1.0,0.65,0.1,0.01560064,0.7075,0.465,0.35,0,cv_550
0.0,-4.6051702,0.046584457,0.044282537,0.95058584,-0.07556675,0.7,1.0,0.3,0.25,0.007407862,0.37,-0.30999997,0.7,0,cv_550
0.04,-2.9957323,0.03235459,0.0025232781,0.07798823,-0.0022397905,0.35,0.0,-0.35,0.2,0.011430538,0.75750005,0.425,0.35,0,cv_550
0.089999996,-2.3025851,0.008572322,0.0016990098,0.1981969,-0.013867589,0.3,0.0,-0.3,0.25,0.0028608209,0.43,-0.35000002,0.3,0,cv_550
0.0,-4.6051702,0.00077345944,0.00077000377,0.9955193,-3.7386966e-05,0.0,0.0,0.0,0.75,9.188796e-05,0.7925,0.28500003,0.0,0,cv_550
0.17,-1.7147983,0.0017709486,0.0,0.0,-0.0025468564,0.1,0.0,-0.1,0.3,0.00046062568,0.29000002,0.02000001,0.1,1,cv_550
0.0,-4.6051702,4.4533546e-05,3.7972157e-05,0.85247266,8.167652e-06,0.0,0.0,0.0,0.3,1.26719315e-05,0.59250003,0.77500004,0.0,0,cv_550
0.0,-4.6051702,4.6701258e-05,5.106655e-05,1.0932386,-1.0171698e-05,0.0,0.0,0.0,0.55,7.3670817e-06,0.2475,0.024999991,0.0,0,cv_550
0.0,-4.6051702,0.0015657529,0.0011325578,0.72332644,0.0021233247,0.7,0.6,-0.099999964,0.45,0.0002761994,0.59000003,0.76000005,0.7,0,cv_550
0.0,-4.6051702,0.099638246,0.12452134,1.2497343,0.04884646,0.0,0.0,0.0,0.6,0.012513157,0.3525,0.004999995,0.0,0,cv_550
0.14,-1.89712,0.0716635,0.054092232,0.7548086,-0.11644992,0.3,0.4,0.099999994,0.2,0.010360179,0.6825,0.55499995,0.3,0,cv_550
0.0,-4.6051702,0.027228804,0.08712509,3.1997387,-0.0129753845,0.6,1.0,0.39999998,0.05,0.010573448,0.31,-0.060000002,0.6,0,cv_550
0.0,-4.6051702,0.07921102,0.09555796,1.2063719,-0.024801936,0.0,0.0,0.0,0.55,0.013501559,0.69,0.61,0.0,0,cv_550
0.0,-4.6051702,0.06719101,0.073759764,1.0977622,0.047140602,0.0,0.0,0.0,0.3,0.011648137,0.39249998,-0.005000025,0.0,0,cv_550
0.04,-2.9957323,0.022853777,0.04271314,1.8689743,-0.009439751,0.45,1.0,0.55,0.15,0.009005565,0.4275,-0.025000006,0.45,0,cv_550
0.01,-3.912023,0.03427733,0.06665259,1.9445087,0.03145016,0.45,0.9,0.45,0.1,0.010025327,0.43,0.0,0.45,0,cv_550
0.16,-1.7719568,0.008363606,7.477272e-05,0.008940238,-0.016491182,0.2,0.0,-0.2,0.1,0.001478876,0.6725,0.515,0.2,0,cv_550
0.0,-4.6051702,5.3072057e-05,2.8846294e-05,0.54342836,-1.6988075e-05,0.0,0.0,0.0,0.5,1.0259203e-05,0.83,0.120000005,0.0,0,cv_550
0.0,-4.6051702,0.0005176035,0.0,0.0,-9.136342e-05,0.0,0.0,0.0,0.85,7.4776144e-05,0.5675,0.725,0.0,1,cv_550
0.0,-4.6051702,0.0012132594,0.0010069003,0.82990664,-0.00037742627,0.0,0.0,0.0,0.1,0.00016966667,0.46,-0.52000004,0.0,0,cv_550
0.0,-4.6051702,0.13977173,0.21560398,1.5425434,0.25570515,0.65,1.0,0.35000002,0.3,0.020180423,0.8625,0.265,0.65,0,cv_550
0.0,-4.6051702,0.11272476,0.20893984,1.8535397,-0.106478065,0.0,0.6,0.6,0.25,0.0143744005,0.72749996,0.045000017,0.0,0,cv_550
0.11,-2.1202636,0.12583534,0.030927742,0.24577942,-0.1715428,0.35,0.0,-0.35,0.35,0.030814493,0.97249997,0.035000026,0.35,0,cv_550
0.099999994,-2.207275,0.1390792,0.07766359,0.5584127,0.024316892,0.25,0.0,-0.25,0.25,0.034785092,0.81,0.08000004,0.25,0,cv_550
0.0,-4.6051702,0.12022086,0.081773944,0.6801976,0.10433974,0.45,0.5,0.050000012,0.1,0.036051955,0.84000003,0.20999998,0.45,0,cv_550
0.099999994,-2.207275,0.12765937,0.1449805,1.1356823,-0.2015971,0.45,0.7,0.25,0.3,0.030345794,0.5775,0.014999986,0.45,0,cv_550
0.049999997,-2.8134108,0.13516395,0.038381595,0.28396323,-0.050919186,0.55,0.1,-0.45000002,0.4,0.03147704,0.76,0.45,0.55,0,cv_550
0.16,-1.7719568,0.14604744,0.032650705,0.2235623,-0.15910931,0.2,0.0,-0.2,0.25,0.028139547,0.65,-0.050000012,0.2,0,cv_550
0.0,-4.6051702,0.17747532,0.10318837,0.58142376,-0.010615811,0.0,0.0,0.0,0.8,0.020468816,0.8,0.27999997,0.0,0,cv_550
0.01,-3.912023,0.0788527,0.048359215,0.6132854,0.008222551,0.65,0.1,-0.54999995,0.5,0.01891413,0.7975,0.305,0.65,0,cv_550
0.07,-2.5257287,0.11443471,0.052911885,0.46237615,-0.20073369,0.65,0.6,-0.049999952,0.5,0.011574377,0.88,0.120000005,0.65,0,cv_550
0.0,-4.6051702,0.09999637,0.07525476,0.75257486,-0.06876927,0.6,0.9,0.29999995,0.35,0.022877108,0.92,0.14999998,0.6,0,cv_550
0.0,-4.6051702,0.030004386,0.025069168,0.8355165,-0.0189466,0.6,0.3,-0.3,0.3,0.012275386,0.635,0.67,0.6,0,cv_550
0.0,-4.6051702,0.0008592225,0.0007302139,0.84984434,6.8487345e-05,0.0,0.0,0.0,0.5,9.603125e-05,0.205,0.0,0.0,0,cv_550
0.049999997,-2.8134108,0.00031621187,0.0,0.0,-0.00040077892,0.75,0.0,-0.75,0.75,4.9044123e-05,0.6825,0.07500005,0.75,1,cv_550
0.0,-4.6051702,0.00043660443,0.0004244372,0.97210985,0.00015863572,0.0,0.0,0.0,0.55,6.313856e-05,0.85249996,0.15500003,0.0,0,cv_550
0.0,-4.6051702,0.21643473,0.042234294,0.19513638,-0.16360344,0.0,0.0,0.0,0.25,0.044221003,0.35250002,0.0150000155,0.0,0,cv_550
0.02,-3.506558,0.10667068,0.012420252,0.116435476,0.059497464,0.6,0.0,-0.6,0.2,0.027844066,0.4075,-0.08499998,0.6,0,cv_550
0.0,-4.6051702,0.07552963,0.12712522,1.683117,-0.070725754,0.0,0.0,0.0,0.65,0.012149294,0.5725,0.045000017,0.0,0,cv_550
0.0,-4.6051702,0.07382292,0.122392505,1.6579199,0.06690753,0.65,1.0,0.35000002,0.3,0.022658195,0.775,0.31,0.65,0,cv_550
0.089999996,-2.3025851,0.08921896,0.09447848,1.0589507,-0.07347865,0.35,0.4,0.050000012,0.45,0.019787237,0.6175,0.044999957,0.35,0,cv_550
0.03,-3.218876,0.057257358,0.03434588,0.59985083,0.071561255,0.2,0.1,-0.1,0.2,0.0130637195,0.7775,0.375,0.2,0,cv_550
0.0,-4.6051702,0.09032619,0.04521603,0.50058603,0.0045420546,0.0,0.0,0.0,0.65,0.012827594,0.595,0.01000005,0.0,0,cv_550
0.0,-4.6051702,0.06703054,0.055974983,0.83506674,-0.046831716,0.0,0.0,0.0,0.4,0.00856705,0.7475,0.39499998,0.0,0,cv_550
0.16,-1.7719568,0.0013718783,0.00037456522,0.27302894,-0.0022447458,0.2,0.0,-0.2,0.05,0.0002860906,0.4925,-0.20500004,0.2,0,cv_550
0.0,-4.6051702,0.00010277052,0.0,0.0,-9.322114e-05,0.0,0.0,0.0,0.45,2.5944852e-05,0.7925,0.27500004,0.0,1,cv_550
0.14,-1.89712,0.0028928923,0.00012750157,0.04407393,-0.002244488,0.1,0.0,-0.1,0.05,0.0013174481,0.2025,-0.004999995,0.1,0,cv_550
0.0,-4.6051702,9.590428e-05,9.1462556e-05,0.95358646,-3.707138e-05,0.0,0.0,0.0,0.25,1.7340639e-05,0.7475,0.365,0.0,0,cv_550
0.04,-2.9957323,0.0821299,0.016665263,0.20291345,0.07192397,0.15,0.0,-0.15,0.4,0.011941917,0.515,-0.050000012,0.15,0,cv_550
0.0,-4.6051702,0.05509788,0.07002122,1.2708511,0.009922713,0.0,0.0,0.0,0.55,0.005957103,0.79499996,0.29000002,0.0,0,cv_550
0.12,-2.040221,0.017248545,0.016675174,0.9667578,-0.038483776,0.4,0.6,0.20000002,0.25,0.003453003,0.615,-0.100000024,0.4,0,cv_550
0.17,-1.7147983,0.022016365,0.008159157,0.37059495,-0.031040648,0.15,0.0,-0.15,0.15,0.0038252156,0.8775,0.11500001,0.15,0,cv_550
0.03,-3.218876,0.0018671264,0.00017147012,0.09183588,0.0009726598,0.35,0.0,-0.35,0.1,0.00057672174,0.51,0.01999998,0.35,0,cv_550
0.02,-3.506558,0.0034136616,0.00025332326,0.074208446,0.0038528042,0.1,0.0,-0.1,0.05,0.001543437,0.78,0.38000005,0.1,0,cv_550
0.0,-4.6051702,0.00036855627,0.0,0.0,-0.0003196567,0.0,0.0,0.0,0.55,7.892309e-05,0.59250003,0.76500005,0.0,1,cv_550
0.04,-2.9957323,0.0013395754,0.0005480728,0.40913615,0.00011454295,0.2,0.0,-0.2,0.15,0.000480904,0.775,0.44,0.2,0,cv_550
0.0,-4.6051702,0.00045977574,0.04881356,106.16588,0.00015743916,0.0,0.8,0.8,0.45,7.278606e-05,0.8175,-0.10500002,0.0,0,cv_550
0.0,-4.6051702,0.089800164,0.16921945,1.8844,0.15161987,0.25,1.0,0.75,0.2,0.014084011,0.87,0.120000005,0.25,0,cv_550
0.08,-2.4079456,0.08455721,0.049425237,0.58451825,-0.1789812,0.6,0.2,-0.40000004,0.15,0.012207,0.6325,0.014999986,0.6,0,cv_550
0.0,-4.6051702,0.059755124,0.12290874,2.0568733,0.05125335,0.4,0.6,0.20000002,0.05,0.019068122,0.7525,0.385,0.4,0,cv_550
0.08,-2.4079456,0.08844,0.040940065,0.4629134,-0.13776113,0.6,0.3,-0.3,0.4,0.013137434,0.7525,-0.014999986,0.6,0,cv_550
0.0,-4.6051702,0.068842046,0.13051838,1.8959106,0.035106108,0.35,1.0,0.65,0.15,0.020400068,0.58750004,0.77500004,0.35,0,cv_550
0.089999996,-2.3025851,0.049956914,0.000512768,0.010264202,-0.095469944,0.55,0.0,-0.55,0.2,0.0066732904,0.8575,-0.024999976,0.55,0,cv_550
0.0,-4.6051702,0.0004018245,0.0018471823,4.5968733,0.00015112679,0.0,0.8,0.8,0.05,0.00010836667,0.59499997,0.74,0.0,0,cv_550
0.0,-4.6051702,4.117698e-06,0.0,0.0,-2.2577e-06,0.0,0.0,0.0,0.2,1.3168477e-06,0.5,-0.13999999,0.0,1,cv_550
0.0,-4.6051702,0.0010300834,0.002237275,2.1719146,0.001415666,0.05,0.6,0.55,0.05,0.0002693904,0.695,0.53,0.05,0,cv_550
0.0,-4.6051702,0.08100832,0.16493285,2.0359986,0.16938092,0.3,1.0,0.7,0.2,0.014500462,0.29,0.11999999,0.3,0,cv_550
0.0,-4.6051702,0.059869636,0.07549422,1.2609766,0.05655845,0.0,0.0,0.0,0.55,0.012140269,0.5125,0.004999995,0.0,0,cv_550
0.0,-4.6051702,0.07656702,0.15020661,1.9617664,-0.11378132,0.4,1.0,0.6,0.2,0.013134392,0.3225,-0.07500002,0.4,0,cv_550
0.0,-4.6051702,0.11456737,0.1548919,1.3519721,-0.03083112,0.45,0.9,0.45,0.3,0.023967557,0.685,0.49,0.45,0,cv_550
0.0,-4.6051702,0.08867008,0.06822561,0.769432,-0.0088965455,0.0,0.0,0.0,0.8,0.009551911,0.495,0.00999999,0.0,0,cv_550
0.0,-4.6051702,0.1306584,0.17567424,1.3445306,0.1406941,0.0,0.0,0.0,0.45,0.012309386,0.46249998,-0.095,0.0,0,cv_550
0.14,-1.89712,0.020585734,0.09810516,4.7656846,-0.044587288,0.3,0.9,0.59999996,0.1,0.0030318827,0.45000002,-0.17000002,0.3,0,cv_550
0.11,-2.1202636,0.14513426,0.11955185,0.82373273,-0.2737667,0.45,0.8,0.35000002,0.25,0.023084179,0.505,0.01999998,0.45,0,cv_550
0.01,-3.912023,0.09411735,0.063847125,0.6783778,0.09296558,0.1,0.0,-0.1,0.2,0.018739592,0.5325,0.005000055,0.1,0,cv_550
0.0,-4.6051702,0.14452901,0.054294076,0.3756621,-0.06740802,0.0,0.0,0.0,0.55,0.014829761,0.39249998,-0.0150000155,0.0,0,cv_550
0.0,-4.6051702,0.041027945,0.025140774,0.6127718,0.00041203364,0.6,0.7,0.099999964,0.1,0.011636156,0.32,0.23,0.6,0,cv_550
0.14,-1.89712,0.008223739,7.283688e-06,0.0008856894,-0.01805197,0.3,0.0,-0.3,0.05,0.0014215296,0.76250005,0.445,0.3,0,cv_550
0.11,-2.1202636,5.924307e-06,3.23084e-06,0.54443425,-6.1939113e-06,0.15,0.0,-0.15,0.4,1.148294e-06,0.6875,-0.19500005,0.15,0,cv_550
0.19,-1.609438,0.001996233,0.0,0.0,-0.0017269581,0.05,0.0,-0.05,0.15,0.0005537778,0.565,0.73,0.05,1,cv_550
0.0,-4.6051702,0.005283403,0.030099098,5.696904,-0.0034453135,0.0,0.4,0.4,0.4,0.0009278939,0.22,-0.03999999,0.0,0,cv_550
0.0,-4.6051702,0.17164959,0.049542677,0.2886268,-0.037985016,0.0,0.0,0.0,0.8,0.020900546,0.6825,0.525,0.0,0,cv_550
0.07,-2.5257287,0.06537429,0.076370485,1.1682035,-0.036891874,0.35,0.4,0.050000012,0.15,0.01955046,0.47,0.04000002,0.35,0,cv_550
0.0,-4.6051702,0.061944775,0.053877667,0.8697692,0.066353604,0.25,0.2,-0.049999997,0.25,0.012283523,0.49,0.030000001,0.25,0,cv_550
0.089999996,-2.3025851,0.055918705,0.057210423,1.0230998,-0.022871079,0.25,0.3,0.050000012,0.2,0.014326939,0.48,0.0,0.25,0,cv_550
0.0,-4.6051702,0.03927257,0.05478365,1.3949592,-0.04018531,0.0,0.0,0.0,0.45,0.004025921,0.8225,0.33500004,0.0,0,cv_550
0.0,-4.6051702,0.034561776,0.0677043,1.9589351,0.03890797,0.35,1.0,0.65,0.35,0.0069975667,0.4075,0.41500002,0.35,0,cv_550
0.0,-4.6051702,0.06410971,0.028854243,0.45007595,0.004683989,0.0,0.0,0.0,0.75,0.007387292,0.76,0.37,0.0,0,cv_550
0.0,-4.6051702,0.040214296,0.038164865,0.94903696,0.029579673,0.0,0.0,0.0,0.45,0.008617368,0.41000003,0.39000002,0.0,0,cv_550
0.0,-4.6051702,0.0045913383,0.002864788,0.6239536,-0.00083095295,0.0,0.0,0.0,0.3,0.0015805416,0.23750001,-0.06500001,0.0,0,cv_550
0.0,-4.6051702,3.8073864e-05,0.0,0.0,-3.8442475e-05,0.0,0.0,0.0,0.25,1.0882387e-05,0.295,0.11999999,0.0,1,cv_550
0.0,-4.6051702,4.1507203e-05,4.393626e-05,1.0582664,8.601267e-06,0.0,0.0,0.0,0.65,6.1408477e-06,0.6025,0.49500003,0.0,0,cv_550
0.0,-4.6051702,3.7841553e-05,4.376583e-05,1.1562493,9.99994e-06,0.0,0.0,0.0,0.7,6.10695e-06,0.4475,0.14499998,0.0,0,cv_550
0.06,-2.65926,0.10969828,0.04267837,0.3890523,-0.13701434,0.6,0.0,-0.6,0.45,0.014637332,0.6325,0.71500003,0.6,0,cv_550
0.0,-4.6051702,0.08065709,0.08479973,1.0513611,0.07398587,0.65,1.0,0.35000002,0.3,0.013598886,0.325,0.0,0.65,0,cv_550
0.0,-4.6051702,0.091626264,0.05252669,0.57327104,0.012747686,0.0,0.0,0.0,0.65,0.0076649142,0.3875,0.004999995,0.0,0,cv_550
0.0,-4.6051702,0.055027965,0.004986202,0.09061213,-0.042201094,0.0,0.0,0.0,0.5,0.008680261,0.4575,0.004999995,0.0,0,cv_550
0.0,-4.6051702,4.397774e-05,4.2507625e-05,0.9663516,4.835121e-06,0.0,0.0,0.0,0.45,9.168204e-06,0.605,0.78,0.0,0,cv_550
0.0,-4.6051702,0.00079100946,0.0,0.0,-0.00076703605,0.0,0.0,0.0,0.2,0.0001839329,0.5325,0.21499997,0.0,1,cv_550
0.0,-4.6051702,0.0008816127,0.00086224906,0.978025,-5.0221443e-05,0.0,0.0,0.0,0.5,0.00013086303,0.855,0.21999997,0.0,0,cv_550
0.0,-4.6051702,0.08588802,0.13668685,1.591454,0.10616351,0.7,0.6,-0.099999964,0.2,0.024142688,0.48000002,-0.110000014,0.7,0,cv_550
0.0,-4.6051702,0.2394857,0.21269608,0.8881368,0.106684715,0.0,0.0,0.0,0.25,0.038857684,0.6725,0.645,0.0,0,cv_550
0.0,-4.6051702,0.15956323,0.11701864,0.7333684,-0.0071609933,0.0,0.0,0.0,0.8,0.02807503,0.48250002,-0.005000025,0.0,0,cv_550
0.11,-2.1202636,0.054108467,0.2580644,4.769389,-0.11410828,0.45,0.7,0.25,0.15,0.007685133,0.6775,0.58500004,0.45,0,cv_550
0.03,-3.218876,0.14530194,0.12210956,0.84038484,0.14046133,0.35,0.1,-0.25,0.4,0.020442884,0.71,-0.47,0.35,0,cv_550
0.0,-4.6051702,0.08217568,0.12735936,1.5498424,0.10814291,0.6,1.0,0.39999998,0.35,0.016308574,0.4225,0.025000006,0.6,0,cv_550
0.14,-1.89712,0.08225778,0.13275889,1.613937,-0.12560901,0.3,0.5,0.19999999,0.3,0.012247023,0.47750002,0.12500003,0.3,0,cv_550
0.0,-4.6051702,0.13023773,0.07041437,0.54066026,-0.06366067,0.0,0.0,0.0,0.6,0.025734743,0.4975,-0.08500001,0.0,0,cv_550
0.0,-4.6051702,0.11665105,0.11265057,0.9657055,0.124234505,0.55,1.0,0.45,0.2,0.022546448,0.6,-0.089999974,0.55,0,cv_550
0.0,-4.6051702,0.08509647,0.048426516,0.5690778,-0.05646557,0.0,0.0,0.0,0.4,0.013097411,0.7975,0.28500003,0.0,0,cv_550
0.14999999,-1.8325815,0.01288242,0.0007197558,0.055871118,-0.026959335,0.25,0.0,-0.25,0.1,0.001890784,0.7375,-0.004999995,0.25,0,cv_550
0.0,-4.6051702,0.00059198885,0.0005107584,0.8627692,-0.00014522942,0.0,0.0,0.0,0.8,6.87599e-05,0.905,0.050000012,0.0,0,cv_550
0.0,-4.6051702,0.00033548064,0.0,0.0,-0.00012455366,0.0,0.0,0.0,0.9,4.3710465e-05,0.7475,-0.14499998,0.0,1,cv_550
0.0,-4.6051702,0.0004290393,0.0004294808,1.0010056,-5.447804e-05,0.0,0.0,0.0,1.0,4.4713186e-05,0.88,0.110000014,0.0,0,cv_550
0.0,-4.6051702,0.048839636,0.025504502,0.522209,0.111669675,0.4,0.3,-0.099999994,0.2,0.0073875315,0.6425,0.605,0.4,0,cv_550
0.0,-4.6051702,0.10322978,0.07604486,0.7366561,0.041990783,0.0,0.0,0.0,0.35,0.013348357,0.685,-0.07000005,0.0,0,cv_550
0.07,-2.5257287,0.024948742,0.08548395,3.426382,-0.04069521,0.45,0.7,0.25,0.1,0.008165388,0.655,-0.61,0.45,0,cv_550
0.12,-2.040221,0.044443697,0.00040338436,0.009076298,-0.10107708,0.4,0.0,-0.4,0.15,0.00548135,0.91999996,0.07999998,0.4,0,cv_550
0.0,-4.6051702,0.00046225617,0.0005354872,1.1583958,-9.232697e-05,0.0,0.0,0.0,0.7,5.4328848e-05,0.65250003,-0.17500001,0.0,0,cv_550
0.02,-3.506558,0.05171191,0.08605608,1.664144,0.055025272,0.45,0.5,0.050000012,0.15,0.015553465,0.97749996,-0.025000036,0.45,0,cv_550
0.0,-4.6051702,0.09703671,0.013494948,0.13907053,-0.052919574,0.0,0.0,0.0,0.65,0.015365748,0.56,0.08000004,0.0,0,cv_550
0.0,-4.6051702,0.03882164,0.021039592,0.5419551,0.04431496,0.25,0.0,-0.25,0.15,0.009819724,0.595,0.77000004,0.25,0,cv_550
0.0,-4.6051702,0.000443422,0.00044432757,1.0020196,3.8109592e-05,0.0,0.0,0.0,0.75,5.621325e-05,0.3375,-0.004999995,0.0,0,cv_550
0.11,-2.1202636,0.0005508575,0.00035443695,0.6434159,-1.3176512e-05,0.05,0.0,-0.05,0.05,0.00015830058,0.8325,0.27500004,0.05,0,cv_550
0.0,-4.6051702,0.00093419413,0.0,0.0,-0.0004883744,0.0,0.0,0.0,0.15,0.00017160445,0.4475,-0.44500002,0.0,1,cv_550
0.06,-2.65926,0.0016860508,0.0009670656,0.5735651,0.0006346228,0.1,0.0,-0.1,0.1,0.0003953255,0.7,0.53,0.1,0,cv_550
0.0,-4.6051702,0.0009911278,0.0009950438,1.0039409,5.329176e-05,0.0,0.0,0.0,1.0,7.883758e-05,0.5575,0.245,0.0,0,cv_550
0.0,-4.6051702,0.040459856,0.018790247,0.46441692,0.05797765,0.5,0.1,-0.4,0.2,0.010875893,0.6825,0.54499996,0.5,0,cv_550
0.12,-2.040221,0.09836735,0.033802915,0.34363955,-0.10794634,0.35,0.0,-0.35,0.25,0.021026308,0.405,-0.19999999,0.35,0,cv_550
0.0,-4.6051702,0.10050652,0.084424175,0.839987,0.002984797,0.0,0.0,0.0,0.55,0.015474551,0.76750004,0.325,0.0,0,cv_550
0.0,-4.6051702,0.059868474,0.050295938,0.8401071,0.07863814,0.6,1.0,0.39999998,0.3,0.011395553,0.52,0.00999999,0.6,0,cv_550
0.08,-2.4079456,0.020235086,0.024063563,1.1891994,-0.028007502,0.25,0.5,0.25,0.05,0.0074650757,0.78,0.41000003,0.25,0,cv_550
0.0,-4.6051702,0.040313788,0.017290568,0.4288995,-0.017946184,0.0,0.0,0.0,0.2,0.0056288433,0.6875,0.06500006,0.0,0,cv_550
0.0,-4.6051702,0.0009903626,0.0010520571,1.0622841,-0.0003300516,0.0,0.0,0.0,0.75,9.5726165e-05,0.8775,0.21500003,0.0,0,cv_550
0.0,-4.6051702,0.001162415,0.0010128125,0.8712927,0.00027887468,0.0,0.0,0.0,0.65,0.0001914403,0.4325,-0.14499998,0.0,0,cv_550
0.0,-4.6051702,0.0003120909,0.0,0.0,-0.000449874,0.0,0.0,0.0,0.25,4.918488e-05,0.7875,0.28500003,0.0,1,cv_550
0.049999997,-2.8134108,0.001172902,0.0002739953,0.23360261,-0.00014947927,0.5,0.0,-0.5,0.25,0.00039081066,0.94,-0.110000014,0.5,0,cv_550
0.049999997,-2.8134108,0.076386705,0.09561361,1.2517048,0.017433045,0.3,0.3,0.0,0.25,0.019258128,0.81,0.26999998,0.3,0,cv_550
0.01,-3.912023,0.0701563,0.07626028,1.0870054,0.065619506,0.45,0.4,-0.049999982,0.55,0.011726697,0.6675,-0.045000017,0.45,0,cv_550
0.0,-4.6051702,0.0020638485,0.0013452137,0.6517955,-0.0008990188,0.45,0.2,-0.24999999,0.15,0.0004418756,0.78999996,0.40000004,0.45,0,cv_550
0.0,-4.6051702,0.0017254867,0.0,0.0,-0.001047972,0.0,0.0,0.0,0.8,0.00034561948,0.3475,0.28500003,0.0,1,cv_550
0.12,-2.040221,0.0055270344,0.005941108,1.0749159,0.0005746904,0.05,0.0,-0.05,0.05,0.0017356147,0.6025,0.655,0.05,0,cv_550
0.0,-4.6051702,0.0031806114,0.11914952,37.461082,0.0007847506,0.0,1.0,1.0,0.05,0.00047441485,0.22,-0.02000001,0.0,0,cv_550
0.0,-4.6051702,0.15171239,0.08636778,0.5692862,-0.055338427,0.0,0.0,0.0,0.15,0.030756589,0.8275,0.265,0.0,0,cv_550
0.06,-2.65926,0.064071745,0.1844203,2.8783402,-0.12420125,0.7,0.9,0.19999999,0.15,0.012123652,0.45499998,-0.49,0.7,0,cv_550
0.01,-3.912023,0.103597805,0.15857616,1.5306902,0.14274293,0.35,0.4,0.050000012,0.2,0.031562854,0.5675,0.725,0.35,0,cv_550
0.0,-4.6051702,0.0581111,0.083684936,1.4400849,0.12105187,0.6,1.0,0.39999998,0.35,0.005953527,0.705,0.100000024,0.6,0,cv_550
0.0,-4.6051702,0.09987244,0.016687427,0.16708739,-0.05442647,0.0,0.0,0.0,0.5,0.014352028,0.8275,0.255,0.0,0,cv_550
0.0,-4.6051702,0.019206937,0.14836437,7.724516,0.00040863262,0.35,1.0,0.65,0.1,0.0083975615,0.3375,0.27499998,0.35,0,cv_550
0.0,-4.6051702,0.0756678,0.15007342,1.9833194,-0.07434692,0.0,0.6,0.6,0.55,0.006099245,0.865,0.14999998,0.0,0,cv_550
0.17,-1.7147983,0.12323832,0.0067533553,0.054799147,-0.17330043,0.15,0.0,-0.15,0.15,0.01861697,0.595,-0.02000004,0.15,0,cv_550
0.0,-4.6051702,0.05108414,0.03374415,0.6605601,-0.038621094,0.0,0.0,0.0,0.2,0.009012128,0.85249996,0.21499997,0.0,0,cv_550
0.07,-2.5257287,0.12566032,0.071121186,0.5659796,-0.05978587,0.5,0.3,-0.19999999,0.3,0.02694619,0.735,-0.04000002,0.5,0,cv_550
0.03,-3.218876,0.016804261,0.06628201,3.9443552,0.00206174,0.55,0.4,-0.15,0.1,0.0045253998,0.7975,0.27499998,0.55,0,cv_550
0.0,-4.6051702,0.0030025307,0.0023271118,0.77504754,-0.0009994971,0.0,0.0,0.0,0.4,0.0005619488,0.53,-0.47,0.0,0,cv_550
0.0,-4.6051702,0.0018493031,0.0019640997,1.0620698,-0.0005297643,0.0,0.0,0.0,0.65,0.00031153,0.24000001,-0.08,0.0,0,cv_550
0.0,-4.6051702,0.0005510021,0.0,0.0,-0.00029611198,0.0,0.0,0.0,0.75,9.908167e-05,0.4825,0.555,0.0,1,cv_550
0.0,-4.6051702,0.10617254,0.1373715,1.2938514,0.086268075,0.5,1.0,0.5,0.3,0.030543914,0.5025,-0.07500002,0.5,0,cv_550
0.04,-2.9957323,0.11115649,0.018821435,0.16932374,0.045146592,0.4,0.0,-0.4,0.15,0.037434004,0.59749997,0.11499995,0.4,0,cv_550
0.13,-1.9661129,0.10173757,0.08170638,0.8031092,-0.21877392,0.35,0.5,0.15,0.2,0.019210527,0.7425,0.385,0.35,0,cv_550
0.02,-3.506558,0.045186397,0.0035738768,0.079091854,0.056398734,0.45,0.0,-0.45,0.2,0.014178269,0.7575,-0.024999976,0.45,0,cv_550
0.0,-4.6051702,0.00074226415,0.0009945768,1.339905,-0.00030351654,0.0,0.0,0.0,0.35,0.00010449375,0.5675,0.735,0.0,0,cv_550
0.0,-4.6051702,0.00030266118,0.0,0.0,-8.756023e-05,0.0,0.0,0.0,0.3,0.00012606123,0.2,0.0,0.0,1,cv_550
0.0,-4.6051702,0.00039070297,0.0003986733,1.0203738,-0.00023793589,0.0,0.0,0.0,0.2,0.00012623688,0.735,0.51,0.0,0,cv_550
0.0,-4.6051702,0.22118036,0.19398834,0.87705946,0.34477407,0.3,0.2,-0.10000001,0.3,0.023439992,0.4475,-0.385,0.3,0,cv_550
0.0,-4.6051702,0.12912914,0.106976315,0.8284443,0.17897011,0.6,1.0,0.39999998,0.15,0.0245273,0.4875,0.054999977,0.6,0,cv_550
0.0,-4.6051702,0.05293273,0.033970743,0.64177185,0.08090655,0.35,0.3,-0.049999982,0.15,0.01325972,0.465,0.18,0.35,0,cv_550
